    Аахен		Аа'хенъ (го'родъ)	
 	арабское		ара'бское	 
 	аравийский		араві'йскій	 
 	Аравия		Ара'вія	 
 	Аракчеев		Аракче'евъ	 
 	Аральское		Ара'льское (мо'ре)	 
 	арамейский		араме'йскій	 
 	арап		ара'пъ (не'гръ), но ара'бъ (жи'тель ара'віи)	 
 	арапские		ара'пскіе (м. р.), ара'пскія (ж. р. и ср. р.)	 
 	арапское		ара'пское	 
 	арапчонок		арапчо'нокъ (ма'льчикъ-ара'пъ), не арабчо'нокъ и не арапчёнокъ и не арабчёнокъ!	 
 	арбалет		арбале'тъ	 
 	Аргентина		Аргенти'на	 
 	аргентит		аргенти'тъ (минера'лъ)	 
 	аргумент		аргуме'нтъ, объ аргуме'нтѣ (не аргу'ментъ!)	 
 	аргументация		аргумента'ція	 
 	Ардалион		Ардаліо'нъ, Ардальо'нъ	 
 	Арденские		Арде'нскія (го'ры)	 
 	Аред		А'редъ	 
 	арена		аре'на, на аре'нѣ	 
 	аренда		аре'нда, при аре'ндѣ	 
 	арендатор		аренда'торъ	 
 	арендный		аре'ндный, аре'нднаго	 
 	арендовать		арендова'ть	 
 	арендует		аренду'етъ	 
 	Аренсбург		Аренсбу'ргъ	 
 	ареометр		арео'метръ (прибо'ръ для опредѣле'нія пло'тности жи'дкостей и сыпу'чихъ твёрдыхъ веще'ствъ)	 
 	ареопаг		ареопа'гъ (ирон. — собра'ніе авторите'тныхъ лицъ)	 
 	арест		аре'стъ, при аре'стѣ	 
 	арестант		ареста'нтъ, объ ареста'нтѣ	 
 	Ариадна		Аріа'дна	 
 	Ариан		Аріа'нъ	 
 	ариетта		аріе'тта (небольша'я а'рія)	 
 	ариец		арі'ецъ, арі'йцемъ, арі'йцевъ, объ арі'йцѣ	 
 	арийские		арі'йскіе (м. р.), арі'йскія (ж. р. и ср. р.)	 
 	арийский		арі'йскій, арі'йскаго	 
 	ариозо		аріо'зо (небольша'я лири'ческая а'рія съ речитати'вомъ)	 
 	аристократ		аристокра'тъ, аристокра'тія	 
 	аристократического		аристократи'ческаго	 
 	Аристотель		Аристо'тель	 
 	арифметика		ариѳме'тика, въ ариѳме'тикѣ	 
 	арифмометр		ариѳмо'метръ (механи'ческій вычисли'тельный прибо'ръ)	 
 	Ариэль		Аріе'ль	 
 	ария		а'рія	 
 	аркебуза		аркебу'за (гладкоство'льное, фити'льное дульнозаря'дное ружьё)	 
 	арлекин		арлеки'нъ (персона'жъ коме'діи ма'сокъ, шутъ, пая'цъ)	 
 	армеец		арме'ецъ (военнослу'жащій, не принадлежа'щій къ гва'рдіи)	 
 	армейский		арме'йскій	 
 	Армения		Арме'нія	 
 	армерия		арме'рія (расте'ніе)	 
 	армия		а'рмія, въ а'рміи, а'рміей	 
 	армяне		армя'не	 
 	ароматический		аромати'ческій	 
 	арпеджио		арпе'джіо (послѣ'довательное извлече'ніе зву'ковъ акко'рда)	 
 	арретир		аррети'ръ (фикса'торъ нерабо'чаго положе'нія то'чнаго механи'зма)	 
 	арсенал		арсена'лъ, въ арсена'лѣ	 
 	Арсений		Арсе'ній, Арсе'нтій	 
 	артезианский		артезіа'нскій	 
 	артель		арте'ль, арте'льщикъ	 
 	артельного		арте'льнаго	 
 	артельное		арте'льное	 
 	артельные		арте'льные (м. р.), арте'льныя (ж. р. и ср. р.)	 
 	артельный		арте'льный, арте'льнаго	 
 	Артём		Артёмъ (не Ле'бедевъ :)	 
 	Артемида		Артеми'да	 
 	Артемий		Арте'мій (Ле'бедевъ :)	 
 	Артемон		Артемо'нъ	 
 	артерия		арте'рія	 
 	артиллерия		артилле'рія	 
 	артишок		артишо'къ (огоро'дное травяни'стое расте'ніе)	 
 	артобстрел		артобстрѣ'лъ, при артобстрѣ'лѣ	 
 	арфа		а'рфа, на а'рфѣ	 
 	архаизм		архаи'змъ (пережи'токъ старины')	 
 	архаичный		архаи'чный, архаи'чнѣе, архаи'ченъ	 
 	архангел		арха'нгелъ (а'нгелъ вы'сшаго чи'на), объ арха'нгелѣ	 
 	Архангельск		Арха'нгельскъ	 
 	архаровец		арха'ровецъ (буя'нъ, головорѣ'зъ)	 
 	архей		архе'й, архе'йскій, архе'йскаго	 
 	археография		археогра'фія, архео'графъ, археографи'ческій	 
 	археологический		археологи'ческій	 
 	археология		археоло'гія	 
 	археоптерикс		археопте'риксъ	 
 	архетип		архети'пъ	 
 	архибестия		архибе'стія	 
 	архив		архи'въ, въ архи'вѣ	 
 	архивариус		архива'ріусъ, архива'рій	 
 	архивного		архи'внаго	 
 	архивное		архи'вное	 
 	архивные		архи'вные (м. р.), архи'вныя (ж. р. и ср. р.)	 
 	архивоведение		архивовѣ'дѣніе	 
 	архидьякон		архидья'конъ, архидіа'конъ	 
 	архиепархия		архіепа'рхія	 
 	архиепископ		архіепи'скопъ	 
 	архиерей		архіере'й (не архире'й!), объ архіере'ѣ	 
 	архимандрит		архимандри'тъ	 
 	Архимед		Архиме'дъ	 
 	архипелаг		архипела'гъ, на архипела'гѣ	 
 	архитектоника		архитекто'ника (гармони'ческое соедине'ніе часте'й, ихъ соразмѣ'рность въ еди'номъ цѣ'ломъ)	 
 	архитектор		архите'кторъ, объ архите'кторѣ	 
 	архитектура		архитекту'ра, въ архитекту'рѣ	 
 	архитектурного		архитекту'рнаго	 
 	архитектурные		архитекту'рные (м. р.), архитекту'рныя (ж. р. и ср. р.)	 
 	архитектурный		архитекту'рный, архитекту'рнаго	 
 	Арцыбашев		Арцыба'шевъ	 
 	арьергард		арьерга'рдъ и аріерга'рдъ, въ арьерга'рдѣ	 
 	асбест		асбе'стъ, азбе'стъ	^
 	асей		асе'й, асе'йка (матросское англича'нинъ отъ I say :)	 
 	асептика		асе'птика	 
 	асессор		асе'ссоръ (суде'бное должностно'е лицо', засѣда'тель), колле'жскій асе'ссоръ, не ассе'соръ!	 
 	асимметрия		асимме'трія	 
 	аскет		аске'тъ, объ аске'тѣ	 
 	Асмодей		Асмоде'й	 
 	аспект		аспе'ктъ, въ аспе'ктѣ	 
 	ассамблея		ассамбле'я, въ ассамбле'ѣ	 
 	ассенизация		ассениза'ція	 
 	ассигнационный		ассигнаціо'нный	 
 	ассигнация		ассигна'ція, ассигна'ціей, ассигна'ціи	 
 	ассимиляция		ассимиля'ція	 
 	Ассирия		Асси'рія	 
 	ассистент		ассисте'нтъ, объ ассисте'нтѣ	 
 	ассортимент		ассортиме'нтъ, въ ассортиме'нтѣ	 
 	ассоциация		ассоціа'ція	 
 	ассюре		ассюре'	 
 	астения		астені'я (физи'ческая, не'рвная и психи'ческая сла'бость органи'зма)	 
 	астериск		астери'скъ (звѣ'здочка — типогра'фскій зна'къ)	 
 	астероид		астеро'идъ (ма'лая плане'та), на астеро'идѣ	 
 	асфальт		асфа'льтъ, на асфа'льтѣ	 
 	атанде		ата'нде (подожди'те-же! смотри'те-же! — угро'за)	^
 	атеизм		атеи'змъ	 
 	атеист		атеи'стъ	 
 	ателье		ателье'	 
 	Атлантический		Атланти'ческій (океа'нъ)	 
 	атлет		атле'тъ, атлети'ческій	 
